Ligand SMILES,QED
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1C(N)=C=NCC1O,0.49132172102102684
CC(=O)N=C=CCNc1cc(-c2ncnc3sccc23)c2cc(C)[nH]c2n1,0.5292119270564958
C=CC(CC(C)N)Nc1cc(-c2nc(O)nc3sccc23)c2cc[nH]c2n1,0.37990446191804506
CC1(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)C=C=NCO1,0.5815385890857611
C=C1N=CCC1Nc1cc(-c2ncnc3sccc23)c2cc(C)[nH]c2n1,0.5704459837704231
CN(c1cc(-c2ncnc3sccc23)c2c(O)c[nH]c2n1)C1C=C=NCC1=O,0.5566656725844935
O=NN1C=CC(=Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CC1,0.5408237496111222
CCN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1(C)C=C=NC=C1,0.5575773113655811
C=C=NCCCN(C)c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.41686772508847303
Cc1cc2c(-c3ncnc4sccc34)cc(NC3=CC(=O)N=C=C3)nc2[nH]1,0.5727110650352614
C=C=C(CC(C)N)Nc1cc(-c2nc(O)nc3sccc23)c2cc[nH]c2n1,0.39340335663418513
C=C=NCOC(C)Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.4010056112984447
Cc1cc2c(-c3ncnc4sccc34)cc(NC3CC=NC3)nc2[nH]1,0.5901543233909146
O=CN(c1cc(-c2ncnc3sccc23)c2c(O)c[nH]c2n1)C1C=C=NCC1=O,0.5019359039007188
O=C1CN=C=C(O)C1Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.5061908122672324
CN(c1cc(-c2ncnc3sccc23)c2cc(O)[nH]c2n1)C1C=C=NC=C1,0.5727583097263127
Cc1csc2ncnc(-c3cc(NC4C=C=NCC4)nc4[nH]ccc34)c12,0.5796662720089918
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1C=C=NC(N)=C1,0.5752500689224423
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1(C)C=C=NC=C1,0.5855417977706622
NCN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1C=C=NC=C1,0.5360364182070028
Cc1[nH]c2nc(NC3=CC(=O)N=C=C3)cc(-c3ncnc4sccc34)c2c1C,0.5564144447304143
CC1CC(Nc2cc(-c3nc(O)nc4sccc34)c3cc[nH]c3n2)=C=C=N1,0.47310737053450025
Cc1cc2c(-c3ncnc4sccc34)cc(N(C)C3CC=NC3)nc2[nH]1,0.601352964089391
Nc1c(NC2C(=O)CN=C=C2O)nc2[nH]ccc2c1-c1ncnc2sccc12,0.41953267910355563
C=C=NC=CCN(C)c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.5453939223863764
Cc1csc2ncnc(-c3cc(NC4=C=C=NCC4)nc4[nH]ccc34)c12,0.5412500376520709
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1(O)C=C=NCC1,0.5366062402246629
CN(c1cc(-c2ncnc3sccc23)c2c(O)c[nH]c2n1)C1(C)C=C=NC=C1,0.5556683048314585
CN(C1=C=C=NCC1)c1cc(-c2ncnc3sc(O)cc23)c2cc[nH]c2n1,0.5358696059882669
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1C#CN=C=C1,0.57225548193915
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1(C)C=C=NCC1,0.5870336541883446
Cc1[nH]c2nc(NC3=CC(O)N=C=C3)cc(-c3ncnc4sccc34)c2c1C,0.49690221795547385
CC1CC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)=C=C=N1,0.5393932767765415
C1=CC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)OCN=1,0.5935445435572282
Cc1[nH]c2nc(N(C)C3CC=NC3)cc(-c3ncnc4sccc34)c2c1C,0.5835549301192396
CN(c1cc(-c2ncnc3sc(O)cc23)c2c(O)c[nH]c2n1)C1C=C=NCC1=O,0.47604624963744
Cc1nc(-c2cc(N(C)C3C=C=NCC3)nc3[nH]ccc23)c2ccsc2n1,0.5888455619136489
C#CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1C=C=NC=C1,0.4415794472199158
CN(c1cc(-c2ncnc3sc(O)cc23)c2cc[nH]c2n1)C1C=C=NCC1,0.5720450895406131
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1(C)CCN=C=C1N,0.5601297484732736
Cc1[nH]c2nc(NC3=CCN=C=C3)cc(-c3ncnc4sccc34)c2c1C,0.5590560910510753
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1C=C=NCO1,0.6053202882204598
Nc1c[nH]c2nc(N=C3CCN(N=O)CC3)cc(-c3ncnc4sccc34)c12,0.5124485361439216
C=CC(C=C=N)N(C=O)c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.30619045105241977
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1(C=O)C=C=NC=C1,0.5435706507149826
CN(c1cc(-c2nc(O)nc3sc(O)cc23)c2cc[nH]c2n1)C1C=C=NCC1,0.49414034531801015
Cc1csc2ncnc(-c3cc(N(C)C4C=C=NCC4)nc4[nH]ccc34)c12,0.5888455619136488
CN(c1cc(-c2ncnc3scc(N)c23)c2c(O)c[nH]c2n1)C1C=C=NC=C1,0.4957624115947006
Cc1c(CO)[nH]c2nc(NC3=CCN=C=C3)cc(-c3ncnc4sccc34)c12,0.4963235083966601
CC1CC(N)(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)C=C=N1,0.4765129211484906
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1CC=NCO1,0.602279250051278
CN(c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1)C1(N)C=C=NCC1,0.536810712814266
Cc1cc2c(-c3cc(NC4CCNCC4)nc4[nH]ccc34)ncnc2s1,0.516472012669031
CCNCCCNc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.4425964173593856
NC1CC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CCN1,0.4449046958174058
C=C1CNCCC1Nc1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,0.48576131270207545
C=C1CC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)CCN1,0.5148938850834637
Cc1nc(-c2cc(NC3CCNC(=N)C3)nc3[nH]ccc23)c2ccsc2n1,0.4360816650628788
N=Cc1cc2c(-c3cc(NC4CCNCC4)nc4[nH]ccc34)ncnc2s1,0.4083382417427639
Cc1cc2c(-c3cc(NC4C#CNCC4)nc4[nH]ccc34)ncnc2s1,0.48881384979957143
CCNCCCNc1cc(-c2nc(N)nc3sccc23)c2cc[nH]c2n1,0.3738979329550485
OC1=NCCC(Nc2cc(-c3ncnc4sccc34)c3cc[nH]c3n2)C1,0.5138845193209108
